"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"33443",1891295671,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",44.554588,-118.91137,10
"33710",3902036361,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",45.182278,-117.207069,5
"34361",2818805412,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","occidentale","SUBSPECIES","Polemonium occidentale subsp. occidentale","Polemonium occidentale occidentale","","","Oregon",44.627494,-118.983169,50
"34425",4165488859,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",44.816615,-118.667708,2
"35970",3333205452,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",44.580063,-118.445738,5
"37257",4127147869,"Ericales","Primulaceae","Dodecatheon","Dodecatheon pulchellum","monantha","VARIETY","Primula pauciflora var. monantha (Greene) A.R.Mast & Reveal","Primula pauciflora monantha","","","Oregon",44.698029,-120.180405,8
"38753",4171698316,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Oregon",45.331915,-117.406368,2
"39937",4171425828,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Oregon",45.201347,-117.39845,9
"40577",4080537419,"Ericales","Polemoniaceae","Phlox","Phlox gracilis","","SPECIES","Microsteris gracilis (Douglas ex Hook.) Greene","Microsteris gracilis","","","Oregon",45.337883,-117.225991,5
"41453",3858888964,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",44.671727,-117.979632,1
"41559",4028596978,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Oregon",45.179555,-117.313167,15
"42014",2237457286,"Ericales","Polemoniaceae","Phlox","Phlox gracilis","","SPECIES","Microsteris gracilis (Douglas ex Hook.) Greene","Microsteris gracilis","","","Oregon",45.204167,-117.871219,10
"44595",4126711133,"Ericales","Polemoniaceae","Phlox","Phlox pulvinata","","SPECIES","Phlox pulvinata (Wherry) Cronquist","Phlox pulvinata","","","Oregon",45.247822,-117.286383,48
"45192",3355818201,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.255233,-117.22428,5
"45302",4075638543,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","aggregata","SUBSPECIES","Ipomopsis aggregata subsp. aggregata","Ipomopsis aggregata aggregata","","","Oregon",44.605708,-118.541872,17
"48302",3415886380,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Oregon",45.268585,-117.144691,7
"48756",3760042542,"Ericales","Polemoniaceae","Phlox","Phlox hoodii","","SPECIES","Phlox hoodii Richardson","Phlox hoodii","","","Oregon",44.765958,-117.553,2
"49316",4096465434,"Ericales","Polemoniaceae","Leptosiphon","Leptosiphon nuttallii","","SPECIES","Leptosiphon nuttallii (A.Gray) J.M.Porter & L.A.Johnson","Leptosiphon nuttallii","","","Oregon",45.161075,-117.268463,8
"50470",2802569678,"Ericales","Polemoniaceae","Phlox","Phlox pulvinata","","SPECIES","Phlox pulvinata (Wherry) Cronquist","Phlox pulvinata","","","Oregon",45.262301,-117.179434,4
"51747",3873949897,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Oregon",45.031778,-118.087364,5
"52265",3773589672,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",44.672542,-117.982985,2
"52623",4096553507,"Ericales","Polemoniaceae","Collomia","Collomia grandiflora","","SPECIES","Collomia grandiflora Lindl.","Collomia grandiflora","","","Oregon",44.950625,-117.090225,2
"52786",1315052589,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",45.26162,-117.182332,16
"56653",4096504474,"Ericales","Polemoniaceae","Collomia","Collomia grandiflora","","SPECIES","Collomia grandiflora Lindl.","Collomia grandiflora","","","Oregon",45.328588,-118.072853,7
"57747",4153599527,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Oregon",45.294187,-117.397353,2
"59788",3330854568,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",45.07507,-117.668708,10
"60944",4006602492,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",44.961052,-118.23102,1
"61150",4172095430,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Oregon",45.265782,-117.217398,1
"61628",3872954467,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",44.957845,-118.232377,9
"65236",3902630799,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",44.673467,-117.984345,4
"66288",3873226390,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",45.1966,-117.278926,5
"67145",3355720305,"Ericales","Ericaceae","Hypopitys","Hypopitys monotropa","","SPECIES","Monotropa hypopitys L.","Monotropa hypopitys","","","Oregon",45.1699,-117.313187,4
"67806",3333494516,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Oregon",45.271336,-117.387825,23
"68718",4405506183,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",45.164553,-117.60801,4
"70908",2818537981,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.273093,-117.687451,9
"71542",3994185500,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",45.288445,-117.415367,19
"72824",4162262569,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Oregon",45.243713,-117.370949,4
"73786",3858824663,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi","","SPECIES","Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi","","","Oregon",45.287692,-118.57263,4
"738201",4400303601,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Oregon",45.197264,-117.251354,4
"74853",3355435348,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",45.19745,-117.251245,4
"75065",4116607590,"Ericales","Polemoniaceae","Phlox","Phlox gracilis","","SPECIES","Microsteris gracilis (Douglas ex Hook.) Greene","Microsteris gracilis","","","Oregon",45.245908,-118.006583,5
"76609",2999150480,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Oregon",45.201255,-117.302912,14
"77698",1986499882,"Ericales","Polemoniaceae","Phlox","Phlox gracilis","","SPECIES","Microsteris gracilis (Douglas ex Hook.) Greene","Microsteris gracilis","","","Oregon",44.577039,-118.414552,5
"79135",4080573376,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",44.718033,-118.156294,10
"79950",3337838326,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi","","SPECIES","Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi","","","Oregon",45.273239,-117.141374,8
"80648",4153925511,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.245148,-117.372124,4
"80970",2851063205,"Ericales","Polemoniaceae","Polemonium","Polemonium occidentale","","SPECIES","Polemonium occidentale Greene","Polemonium occidentale","","","Oregon",45.125307,-119.107415,50
"827261",4096854354,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.031471,-117.134197,4
"83512",3859810762,"Ericales","Polemoniaceae","Collomia","Collomia grandiflora","","SPECIES","Collomia grandiflora Lindl.","Collomia grandiflora","","","Oregon",45.058383,-118.071555,9
"85798",3415422694,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Oregon",44.958072,-118.232081,10
"86046",4405422698,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",45.351288,-117.63287,1
"87298",4171726868,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",44.634803,-120.29168,8
"87668",1990451466,"Ericales","Ericaceae","Monotropa","Monotropa uniflora","","SPECIES","Monotropa uniflora L.","Monotropa uniflora","","","Oregon",45.302753,-117.640054,10
"92945",2901510493,"Ericales","Ericaceae","Cassiope","Cassiope mertensiana","","SPECIES","Cassiope mertensiana (Bong.) D.Don","Cassiope mertensiana","","","Oregon",45.164417,-117.2817,8
"96271",4171974470,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",45.331918,-117.406242,2
"97365",3455180450,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi","","SPECIES","Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi","","","Oregon",45.343421,-117.61513,10
"97428",3355416191,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.25528,-117.224258,10
"97741",4165713823,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.258508,-117.22269,6
"979601",3325479052,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Oregon",45.263509,-117.145509,10
"100967",3925178556,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",44.956055,-118.231808,2
"103461",2294426763,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",45.29886,-117.308779,10
"105137",4165636796,"Ericales","Polemoniaceae","Phlox","Phlox gracilis","","SPECIES","Microsteris gracilis (Douglas ex Hook.) Greene","Microsteris gracilis","","","Oregon",44.787917,-118.599483,2
"105526",2992666450,"Ericales","Polemoniaceae","Phlox","Phlox douglasii","","SPECIES","Phlox douglasii Hook.","Phlox douglasii","","","Oregon",45.020779,-117.786759,6
"105576",3337545345,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi","","SPECIES","Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi","","","Oregon",45.281067,-117.128747,24
"107119",4096409513,"Ericales","Polemoniaceae","Collomia","Collomia grandiflora","","SPECIES","Collomia grandiflora Lindl.","Collomia grandiflora","","","Oregon",44.671033,-117.978307,2
"107290",4407376768,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",44.801971,-118.470062,42
"107423",2850956957,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.26171,-117.156038,8
"108772",2898454005,"Ericales","Ericaceae","Chimaphila","Chimaphila umbellata","","SPECIES","Chimaphila umbellata (L.) W.P.C.Barton","Chimaphila umbellata","","","Oregon",45.264812,-117.146133,9
"112075",4165575712,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Oregon",44.81651,-118.668087,8
"113042",4177302697,"Ericales","Ericaceae","Vaccinium","Vaccinium membranaceum","","SPECIES","Vaccinium membranaceum Douglas ex Hook.","Vaccinium membranaceum","","","Oregon",45.097022,-118.133392,8
"113137",4096802431,"Ericales","Polemoniaceae","Leptosiphon","Leptosiphon nuttallii","","SPECIES","Leptosiphon nuttallii (A.Gray) J.M.Porter & L.A.Johnson","Leptosiphon nuttallii","","","Oregon",45.191792,-117.289024,5
"114520",4096882356,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.011375,-117.129606,6
"115213",3902295469,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",45.2881,-117.306503,14
"116260",3986265197,"Ericales","Ericaceae","Vaccinium","Vaccinium scoparium","","SPECIES","Vaccinium scoparium Leiberg","Vaccinium scoparium","","","Oregon",45.261925,-117.178192,40
"121009",3986329410,"Ericales","Ericaceae","Moneses","Moneses uniflora","","SPECIES","Moneses uniflora (L.) A.Gray","Moneses uniflora","","","Oregon",45.285492,-117.306105,20
"121140",3355674208,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.255233,-117.22428,5
"125020",3355605216,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.255272,-117.224258,10
"1259491",4102593562,"Ericales","Polemoniaceae","Polemonium","Polemonium micranthum","","SPECIES","Polemonium micranthum Benth.","Polemonium micranthum","","","Oregon",44.635417,-120.292053,4
"127761",3321123287,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",45.284012,-117.692677,9
"129741",3343893687,"Ericales","Polemoniaceae","Collomia","Collomia debilis","","SPECIES","Collomia debilis (S.Watson) Greene","Collomia debilis","","","Oregon",45.157528,-117.281212,5
"130331",3873718406,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",45.164414,-117.281692,8
"130851",4176953923,"Ericales","Polemoniaceae","Polemonium","Polemonium californicum","","SPECIES","Polemonium californicum Eastw.","Polemonium californicum","","","Oregon",44.952405,-118.244378,2
"131317",3343776194,"Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi","","SPECIES","Arctostaphylos uva-ursi (L.) Spreng.","Arctostaphylos uva-ursi","","","Oregon",44.802769,-118.469284,4
"131353",3858674300,"Ericales","Polemoniaceae","Ipomopsis","Ipomopsis aggregata","","SPECIES","Ipomopsis aggregata (Pursh) V.E.Grant","Ipomopsis aggregata","","","Oregon",45.18382,-117.985297,4
"131823",4407317239,"Ericales","Ericaceae","Pterospora","Pterospora andromedea","","SPECIES","Pterospora andromedea Nutt.","Pterospora andromedea","","","Oregon",45.283268,-117.214905,2
"132284",2988378381,"Ericales","Ericaceae","Pyrola","Pyrola asarifolia","","SPECIES","Pyrola asarifolia Michx.","Pyrola asarifolia","","","Oregon",44.600719,-117.755836,10
"132592",3321072151,"Ericales","Ericaceae","Rhododendron","Rhododendron columbianum","","SPECIES","Rhododendron columbianum (Piper) Harmaja","Rhododendron columbianum","","","Oregon",45.266672,-117.145803,8
"132613",4171376064,"Ericales","Polemoniaceae","Navarretia","Navarretia sinistra","","SPECIES","Navarretia sinistra (M.E.Jones) L.A.Johnson","Navarretia sinistra","","","Oregon",45.206773,-117.066387,2
"1352811",3873440495,"Ericales","Ericaceae","Phyllodoce","Phyllodoce empetriformis","","SPECIES","Phyllodoce empetriformis (Sm.) D.Don","Phyllodoce empetriformis","","","Oregon",45.264271,-117.177749,32
